001-TIME,002-TempTra-001     ,003-Pmean     ,004-Pmax     ,005-MeanFreePath      
    3.24000000000000E-005,    2.50690080914259E+002,    1.29895936578426E-001,    5.73780714023424E-001,    1.39220479027014E-003 
    3.28000000000000E-005,    2.51018517566085E+002,    1.30356479290060E-001,    5.32459663109496E-001,    1.39258762581495E-003 
    3.32000000000000E-005,    2.51538098530704E+002,    1.30025698759983E-001,    6.01724118676659E-001,    1.39319245746455E-003 
    3.36000000000000E-005,    2.51984508128896E+002,    1.30572027141639E-001,    6.29111282957433E-001,    1.39371132431866E-003 
    3.40000000000000E-005,    2.52362367777163E+002,    1.30737538520801E-001,    7.89431772074022E-001,    1.39414994763300E-003 
    3.44000000000000E-005,    2.52838291712875E+002,    1.30445295443152E-001,    5.54453338699581E-001,    1.39470166729783E-003 
    3.48000000000000E-005,    2.53300516813113E+002,    1.30525159660581E-001,    5.36016730555292E-001,    1.39523672166082E-003 
    3.52000000000000E-005,    2.53811473891702E+002,    1.30595037011151E-001,    5.54739157275194E-001,    1.39582728947258E-003 
    3.56000000000000E-005,    2.54418174691774E+002,    1.30766746204874E-001,    5.86856860411888E-001,    1.39652730009353E-003 
    3.60000000000000E-005,    2.54962796921434E+002,    1.30411994350254E-001,    5.17333899118192E-001,    1.39715456219321E-003 
    3.64000000000000E-005,    2.55549557778668E+002,    1.31122192871228E-001,    6.62134285004196E-001,    1.39782917353781E-003 
    3.68000000000000E-005,    2.56071462582246E+002,    1.30844557866101E-001,    5.27353572796535E-001,    1.39842819101568E-003 
    3.72000000000000E-005,    2.56573022354965E+002,    1.30995213800045E-001,    6.14755514974480E-001,    1.39900294929980E-003 
    3.76000000000000E-005,    2.57187953756870E+002,    1.31202339013720E-001,    5.93164696570461E-001,    1.39970641487830E-003 
    3.80000000000000E-005,    2.57566882053723E+002,    1.31951182030233E-001,    5.75219076660780E-001,    1.40013923761123E-003 
    3.84000000000000E-005,    2.58127014713392E+002,    1.31190008302395E-001,    5.45624242089222E-001,    1.40077811667539E-003 
    3.88000000000000E-005,    2.58792713026229E+002,    1.31238743291632E-001,    5.26514398053615E-001,    1.40153597964105E-003 
    3.92000000000000E-005,    2.59128977375532E+002,    1.31932658412552E-001,    6.07514538243379E-001,    1.40191821384227E-003 
    3.96000000000000E-005,    2.59771224059381E+002,    1.31408432646903E-001,    6.11872577514463E-001,    1.40264717285140E-003 
    4.00000000000000E-005,    2.60171278900620E+002,    1.32218860950892E-001,    6.04112769135116E-001,    1.40310052137028E-003 
    4.04000000000000E-005,    2.60530332602008E+002,    1.31832427311522E-001,    5.31888884379089E-001,    1.40350693804863E-003 
    4.08000000000000E-005,    2.60988686700777E+002,    1.32040504836404E-001,    6.21948165795757E-001,    1.40402511142140E-003 
    4.12000000000001E-005,    2.61606950340293E+002,    1.32102352485078E-001,    6.49700089211625E-001,    1.40472292625467E-003 
    4.16000000000001E-005,    2.62007415577890E+002,    1.32143104144616E-001,    5.46904645110357E-001,    1.40517422390174E-003 
    4.20000000000001E-005,    2.62403335394438E+002,    1.32659973265391E-001,    5.50133800459944E-001,    1.40561986379131E-003 
    4.24000000000001E-005,    2.62968299634319E+002,    1.32365072962114E-001,    6.57334989207966E-001,    1.40625485799407E-003 
    4.28000000000001E-005,    2.63411959987345E+002,    1.32366551182380E-001,    5.02933949871185E-001,    1.40675275707817E-003 
    4.32000000000001E-005,    2.63926721218612E+002,    1.32740143190071E-001,    6.22463034434941E-001,    1.40732961974751E-003 
    4.36000000000001E-005,    2.64410612458894E+002,    1.32814952290720E-001,    5.69599616295449E-001,    1.40787107831818E-003 
    4.40000000000001E-005,    2.64888780283581E+002,    1.32622833413457E-001,    6.56353850941400E-001,    1.40840536413309E-003 
    4.44000000000001E-005,    2.65287951360222E+002,    1.32842832675090E-001,    5.55983481266259E-001,    1.40885079890129E-003 
    4.48000000000001E-005,    2.65744372793287E+002,    1.33145464487483E-001,    5.88920160723403E-001,    1.40935947093688E-003 
    4.52000000000001E-005,    2.66234151725907E+002,    1.33770908747262E-001,    5.77255969359572E-001,    1.40990455208393E-003 
    4.56000000000001E-005,    2.66536538198215E+002,    1.33273967126524E-001,    5.70217860389338E-001,    1.41024068639740E-003 
    4.60000000000001E-005,    2.66994959277121E+002,    1.33522716832094E-001,    6.56546927999730E-001,    1.41074969546360E-003 
    4.64000000000001E-005,    2.67471192053625E+002,    1.33263691791785E-001,    6.03434364402639E-001,    1.41127775113861E-003 
    4.68000000000001E-005,    2.67989582789025E+002,    1.34246382611702E-001,    6.62738154773566E-001,    1.41185170870778E-003 
    4.72000000000001E-005,    2.68665080057567E+002,    1.33776682595754E-001,    5.75642709104614E-001,    1.41259829858330E-003 
    4.76000000000001E-005,    2.68978635032256E+002,    1.33328211252406E-001,    5.15274378212040E-001,    1.41294434976030E-003 
    4.80000000000001E-005,    2.69543698212329E+002,    1.34240471808990E-001,    5.88804960759096E-001,    1.41356717111894E-003 
    4.84000000000001E-005,    2.69941972462621E+002,    1.33595409664113E-001,    5.92762558991155E-001,    1.41400553570936E-003 
    4.88000000000001E-005,    2.70325948594358E+002,    1.34248440994669E-001,    6.54105614664334E-001,    1.41442767943700E-003 
    4.92000000000001E-005,    2.70662085132822E+002,    1.34759607702165E-001,    6.37031311423059E-001,    1.41479683959721E-003 
    4.96000000000001E-005,    2.71044659182114E+002,    1.34345010452870E-001,    5.77532332433312E-001,    1.41521655907176E-003 
    5.00000000000001E-005,    2.71530807254911E+002,    1.34681377885663E-001,    5.77210907415116E-001,    1.41574923423010E-003 
    5.04000000000001E-005,    2.71905618797203E+002,    1.34461606340870E-001,    5.50388625242207E-001,    1.41615940320727E-003 
    5.08000000000001E-005,    2.72213775976869E+002,    1.34296473934360E-001,    7.17564147536351E-001,    1.41649629560741E-003 
    5.12000000000001E-005,    2.72608548320404E+002,    1.34431593174033E-001,    5.76009408972807E-001,    1.41692743997827E-003 
    5.16000000000001E-005,    2.73177527929735E+002,    1.34567339111937E-001,    6.25743889448210E-001,    1.41754797513304E-003 
    5.20000000000001E-005,    2.73656775798995E+002,    1.34930032558807E-001,    6.32719827792503E-001,    1.41806985619770E-003 
    5.24000000000001E-005,    2.74041266885314E+002,    1.34538202081032E-001,    5.75979711970266E-001,    1.41848802930570E-003 
    5.28000000000001E-005,    2.74525083561907E+002,    1.34766077928326E-001,    5.73470552301561E-001,    1.41901357101269E-003 
    5.32000000000001E-005,    2.75094659595841E+002,    1.35262348262688E-001,    5.75513130383505E-001,    1.41963133116867E-003 
    5.36000000000001E-005,    2.75391836141173E+002,    1.35595022958438E-001,    6.12195480870849E-001,    1.41995324675459E-003 
    5.40000000000001E-005,    2.75797712811276E+002,    1.35204132754885E-001,    5.64314257731323E-001,    1.42039246835277E-003 
    5.44000000000002E-005,    2.76089193627506E+002,    1.35322174399834E-001,    5.15269125059048E-001,    1.42070758093710E-003 
    5.48000000000002E-005,    2.76531450649723E+002,    1.35580156353265E-001,    5.29338859596290E-001,    1.42118519235829E-003 
    5.52000000000002E-005,    2.76826389243757E+002,    1.35370329614171E-001,    6.01177524782671E-001,    1.42150337329420E-003 
    5.56000000000002E-005,    2.77271169532665E+002,    1.35702442216530E-001,    6.09475038505362E-001,    1.42198269796752E-003 
    5.60000000000002E-005,    2.77706089664691E+002,    1.35881104742237E-001,    6.45024745355721E-001,    1.42245080966009E-003 
    5.64000000000002E-005,    2.78084405650476E+002,    1.35558157335919E-001,    6.17301702929924E-001,    1.42285752661041E-003 
    5.68000000000002E-005,    2.78550590504370E+002,    1.35956089729526E-001,    6.52540096149360E-001,    1.42335810816631E-003 
    5.72000000000002E-005,    2.78985152313944E+002,    1.35976700878388E-001,    5.41432095660306E-001,    1.42382413775119E-003 
    5.76000000000002E-005,    2.79357913083564E+002,    1.36027214038206E-001,    5.69903134223043E-001,    1.42422343440321E-003 
    5.80000000000002E-005,    2.79897862960964E+002,    1.36170069525183E-001,    5.88454255630923E-001,    1.42480107615709E-003 
    5.84000000000002E-005,    2.80332190422082E+002,    1.36367925494791E-001,    5.66926394538261E-001,    1.42526508387689E-003 
    5.88000000000002E-005,    2.80600741533269E+002,    1.36074547872355E-001,    6.45053814267509E-001,    1.42555170266125E-003 
    5.92000000000002E-005,    2.81127465980028E+002,    1.36559820027401E-001,    7.03642641466222E-001,    1.42611323549492E-003 
    5.96000000000002E-005,    2.81381596657294E+002,    1.36025470968520E-001,    6.68823913687503E-001,    1.42638386310632E-003 
    6.00000000000002E-005,    2.81691101244214E+002,    1.36525267965791E-001,    6.62673195298345E-001,    1.42671319857281E-003 
    6.04000000000002E-005,    2.82171289024326E+002,    1.36622526899420E-001,    5.90042159443027E-001,    1.42722358806003E-003 
    6.08000000000002E-005,    2.82531106534728E+002,    1.37098761349612E-001,    5.84228209566594E-001,    1.42760558698574E-003 
    6.12000000000002E-005,    2.82833414983434E+002,    1.36884246995842E-001,    5.79913019456709E-001,    1.42792623464334E-003 
    6.16000000000002E-005,    2.83243786534073E+002,    1.37095066644929E-001,    5.91706035262081E-001,    1.42836106798576E-003 
    6.20000000000002E-005,    2.83693898184389E+002,    1.37641612409105E-001,    6.33010663367325E-001,    1.42883743833803E-003 
    6.24000000000002E-005,    2.84039810588309E+002,    1.36806628292946E-001,    5.87164966015135E-001,    1.42920312505792E-003 
    6.28000000000002E-005,    2.84342104082261E+002,    1.37336270119217E-001,    6.11288509288956E-001,    1.42952241140238E-003 
    6.32000000000002E-005,    2.84800654060622E+002,    1.37221809788122E-001,    5.32862587911414E-001,    1.43000622636789E-003 
    6.36000000000002E-005,    2.85267633623818E+002,    1.37444866001671E-001,    5.76807515375461E-001,    1.43049830331508E-003 
    6.40000000000002E-005,    2.85730994131338E+002,    1.37817112940867E-001,    5.74290562824092E-001,    1.43098593811991E-003 
    6.44000000000002E-005,    2.86038824390530E+002,    1.37814605759703E-001,    5.61925352647563E-001,    1.43130954957173E-003 
    6.48000000000002E-005,    2.86419388579488E+002,    1.37739924463505E-001,    5.91532356950029E-001,    1.43170924362151E-003 
    6.52000000000002E-005,    2.87006978678123E+002,    1.37829573980290E-001,    6.83031779372144E-001,    1.43232554698719E-003 
    6.56000000000002E-005,    2.87360260159523E+002,    1.37871860863020E-001,    5.80798319390839E-001,    1.43269561231181E-003 
    6.60000000000002E-005,    2.87798071312093E+002,    1.38251996711251E-001,    5.96172105900449E-001,    1.43315372480453E-003 
    6.64000000000002E-005,    2.88100427986757E+002,    1.38065545273145E-001,    5.09936693282999E-001,    1.43346978048765E-003 
    6.68000000000001E-005,    2.88438870094832E+002,    1.38537635176370E-001,    5.48488957089250E-001,    1.43382324587896E-003 
    6.72000000000001E-005,    2.88875599612889E+002,    1.38502813757070E-001,    6.09549808653207E-001,    1.43427887774337E-003 
    6.76000000000001E-005,    2.89363762633778E+002,    1.38129729445575E-001,    5.21334252791431E-001,    1.43478752560054E-003 
    6.80000000000001E-005,    2.89732925829422E+002,    1.38746367715978E-001,    5.47742975837941E-001,    1.43517173005652E-003 
    6.84000000000001E-005,    2.90125603552789E+002,    1.38499275588888E-001,    6.47089650026783E-001,    1.43557998288796E-003 
    6.88000000000001E-005,    2.90514404998926E+002,    1.39400081056976E-001,    9.21354067667597E-001,    1.43598377584036E-003 
    6.92000000000001E-005,    2.91019576853319E+002,    1.39163396733678E-001,    5.90140237840779E-001,    1.43650778901894E-003 
    6.96000000000001E-005,    2.91305535013523E+002,    1.39221474975797E-001,    6.20878349460223E-001,    1.43680409408204E-003 
    7.00000000000001E-005,    2.91839131746248E+002,    1.39096696548158E-001,    5.78200405081762E-001,    1.43735638420625E-003 
    7.04000000000001E-005,    2.92215380862415E+002,    1.39235805674217E-001,    5.97870221977989E-001,    1.43774533500808E-003 
    7.08000000000001E-005,    2.92554197627536E+002,    1.39371279045737E-001,    6.39062295589079E-001,    1.43809525138601E-003 
    7.12000000000001E-005,    2.92907747681418E+002,    1.39115765989216E-001,    7.74858372357495E-001,    1.43846004254819E-003 
    7.16000000000001E-005,    2.93271363993171E+002,    1.39719456179206E-001,    6.19581453208543E-001,    1.43883485735824E-003 
    7.20000000000001E-005,    2.93592063534843E+002,    1.39778653816826E-001,    6.90929174646673E-001,    1.43916512910024E-003 
    7.24000000000001E-005,    2.93826694122293E+002,    1.39922100895999E-001,    5.67675793605516E-001,    1.43940658242365E-003 
    7.28000000000001E-005,    2.94289942487550E+002,    1.40170044895618E-001,    6.17618259764917E-001,    1.43988285451687E-003 
    7.32000000000001E-005,    2.94563812863552E+002,    1.39934253992705E-001,    5.77145258336102E-001,    1.44016414595204E-003 
    7.36000000000001E-005,    2.94912873537235E+002,    1.40043416664760E-001,    6.33443603361916E-001,    1.44052236578855E-003 
    7.40000000000001E-005,    2.95179263162809E+002,    1.40239839627934E-001,    6.11094744943704E-001,    1.44079552004858E-003 
    7.44000000000001E-005,    2.95488967971022E+002,    1.39929725514977E-001,    5.78303369490960E-001,    1.44111284471713E-003 
    7.48000000000001E-005,    2.96032210114896E+002,    1.40261148555972E-001,    5.86267473442388E-001,    1.44166881850757E-003 
    7.52000000000001E-005,    2.96300029459969E+002,    1.40432108975646E-001,    6.32279084317736E-001,    1.44194261799756E-003 
    7.56000000000001E-005,    2.96733972825761E+002,    1.40210799532063E-001,    6.01738172211004E-001,    1.44238583615250E-003 
    7.60000000000001E-005,    2.97085595755467E+002,    1.40387978689444E-001,    5.55134492154105E-001,    1.44274459901326E-003 
    7.64000000000001E-005,    2.97422710283582E+002,    1.40736655740111E-001,    5.59214912317181E-001,    1.44308824403226E-003 
    7.68000000000001E-005,    2.97804581766379E+002,    1.41038876162793E-001,    5.60017240997391E-001,    1.44347714152450E-003 
    7.72000000000000E-005,    2.98227003189684E+002,    1.40660621685979E-001,    5.86510947820396E-001,    1.44390687637315E-003 
    7.76000000000000E-005,    2.98608993581825E+002,    1.40817348425064E-001,    6.85708743195864E-001,    1.44429506636832E-003 
    7.80000000000000E-005,    2.98928209287519E+002,    1.40713042314832E-001,    5.86158024037341E-001,    1.44461916207893E-003 
    7.84000000000000E-005,    2.99090445866744E+002,    1.40908183211531E-001,    5.61177427208260E-001,    1.44478377406823E-003 
    7.88000000000000E-005,    2.99574217814305E+002,    1.41439824942151E-001,    5.76343526744092E-001,    1.44527421080967E-003 
    7.92000000000000E-005,    2.99858200322718E+002,    1.41063061084373E-001,    5.62860041617586E-001,    1.44556181429746E-003 
    7.96000000000000E-005,    3.00165604488252E+002,    1.41534479747005E-001,    7.18012166408825E-001,    1.44587289565740E-003 
    8.00000000000000E-005,    3.00615889139044E+002,    1.41628445532550E-001,    9.18202585763005E-001,    1.44632811262608E-003 
    8.04000000000000E-005,    3.00888409708061E+002,    1.41912329727984E-001,    5.87498124663996E-001,    1.44660335672737E-003 
    8.08000000000000E-005,    3.01264454850861E+002,    1.41537670068900E-001,    5.92618744121863E-001,    1.44698283682097E-003 
    8.12000000000000E-005,    3.01482535846991E+002,    1.41889277109342E-001,    5.39728252921694E-001,    1.44720273845624E-003 
    8.16000000000000E-005,    3.01902327707758E+002,    1.42054426235172E-001,    5.85561205159496E-001,    1.44762568140801E-003 
    8.20000000000000E-005,    3.02376235856873E+002,    1.42065735720111E-001,    6.93869024328383E-001,    1.44810258893227E-003 
    8.24000000000000E-005,    3.02867814846824E+002,    1.42007773241049E-001,    6.21439402973990E-001,    1.44859665562348E-003 
    8.28000000000000E-005,    3.03041948563479E+002,    1.41835613333488E-001,    5.86021234420967E-001,    1.44877151861763E-003 
    8.32000000000000E-005,    3.03398806738914E+002,    1.42251043061605E-001,    6.82639723301803E-001,    1.44912962344821E-003 
    8.36000000000000E-005,    3.03590911275523E+002,    1.42679717809201E-001,    7.03611387864411E-001,    1.44932226132834E-003 
    8.40000000000000E-005,    3.04074594940892E+002,    1.41908192975428E-001,    5.88859658085777E-001,    1.44980686173854E-003 
    8.44000000000000E-005,    3.04517814922134E+002,    1.42578043499359E-001,    7.75412782800888E-001,    1.45025038738616E-003 
    8.48000000000000E-005,    3.04870532163803E+002,    1.42715473094703E-001,    5.91007853560044E-001,    1.45060298361459E-003 
    8.52000000000000E-005,    3.05171830412215E+002,    1.42793785831662E-001,    5.67133951629054E-001,    1.45090392336040E-003 
    8.56000000000000E-005,    3.05704997684801E+002,    1.43031984837209E-001,    6.18379446880678E-001,    1.45143588153836E-003 
    8.60000000000000E-005,    3.06019444867858E+002,    1.42984981774462E-001,    5.55846198229707E-001,    1.45174927211986E-003 
    8.64000000000000E-005,    3.06269220775086E+002,    1.42947981953259E-001,    5.93462568913902E-001,    1.45199802748805E-003 
    8.68000000000000E-005,    3.06698768951585E+002,    1.42893259301863E-001,    6.50958394893977E-001,    1.45242544605610E-003 
    8.72000000000000E-005,    3.07097910655834E+002,    1.43176599732120E-001,    5.70442369685054E-001,    1.45282218522719E-003 
    8.75999999999999E-005,    3.07488112204463E+002,    1.43128640486519E-001,    6.94742089439419E-001,    1.45320964447128E-003 
    8.79999999999999E-005,    3.07886568815054E+002,    1.43708157801397E-001,    8.65516367719457E-001,    1.45360490012433E-003 
    8.83999999999999E-005,    3.08266819605087E+002,    1.43072174257077E-001,    5.74090152016110E-001,    1.45398171955838E-003 
    8.87999999999999E-005,    3.08538575485873E+002,    1.43267843407939E-001,    6.35529392357346E-001,    1.45425079820516E-003 
    8.91999999999999E-005,    3.08720409977946E+002,    1.43843085253925E-001,    6.07562767062705E-001,    1.45443073680126E-003 
    8.95999999999999E-005,    3.09096672362991E+002,    1.43280272209269E-001,    6.01167210921875E-001,    1.45480281037431E-003 
    8.99999999999999E-005,    3.09524279240632E+002,    1.43706147149606E-001,    6.23958673226453E-001,    1.45522522270828E-003 
    9.03999999999999E-005,    3.10131168529401E+002,    1.43930881691092E-001,    6.36568796688305E-001,    1.45582394877870E-003 
    9.07999999999999E-005,    3.10437246135861E+002,    1.44115853843730E-001,    5.91410925938233E-001,    1.45612555830714E-003 
    9.11999999999999E-005,    3.10750213942539E+002,    1.44339487403883E-001,    6.28130720864827E-001,    1.45643371463378E-003 
    9.15999999999999E-005,    3.11143552954444E+002,    1.44191921300190E-001,    5.95255820500895E-001,    1.45682065904262E-003 
    9.19999999999999E-005,    3.11646015036444E+002,    1.44229095328703E-001,    7.70267443996023E-001,    1.45731439075569E-003 
    9.23999999999999E-005,    3.12037823280860E+002,    1.44404833840215E-001,    6.52810018306917E-001,    1.45769895506590E-003 
    9.27999999999999E-005,    3.12324059860594E+002,    1.44511162569673E-001,    6.86383655925411E-001,    1.45797965850088E-003 
    9.31999999999999E-005,    3.12525115338174E+002,    1.44400468152741E-001,    6.42868882388496E-001,    1.45817670595355E-003 
    9.35999999999999E-005,    3.12886220666734E+002,    1.44357739532574E-001,    6.14479652428756E-001,    1.45853036136108E-003 
    9.39999999999999E-005,    3.13128089948315E+002,    1.44909298012986E-001,    6.05649857548071E-001,    1.45876706039042E-003 
    9.43999999999999E-005,    3.13520946173133E+002,    1.45142186149569E-001,    5.60778480512772E-001,    1.45915121118478E-003 
    9.47999999999999E-005,    3.13949134307703E+002,    1.44897764233058E-001,    6.67432124560115E-001,    1.45956947808902E-003 
    9.51999999999999E-005,    3.14237143642717E+002,    1.44802741280505E-001,    6.42953482490075E-001,    1.45985056073133E-003 
    9.55999999999999E-005,    3.14507098664695E+002,    1.44983966360218E-001,    7.25718507564762E-001,    1.46011383854739E-003 
    9.59999999999999E-005,    3.14772048286529E+002,    1.44946338847751E-001,    6.40455691173887E-001,    1.46037206123482E-003 
    9.63999999999999E-005,    3.14926537177419E+002,    1.45046821478541E-001,    6.43602246634844E-001,    1.46052254849241E-003 
    9.67999999999999E-005,    3.15280369011180E+002,    1.45529044978515E-001,    6.21023067805512E-001,    1.46086699560934E-003 
    9.71999999999999E-005,    3.15668243837330E+002,    1.45432590989730E-001,    6.21144665580551E-001,    1.46124423209825E-003 
    9.75999999999999E-005,    3.16034882953820E+002,    1.45735211988292E-001,    5.90674923470274E-001,    1.46160047880200E-003 
    9.79999999999998E-005,    3.16448832241211E+002,    1.45455766198512E-001,    7.27298876298753E-001,    1.46200230246804E-003 
    9.83999999999998E-005,    3.16640534497734E+002,    1.45782869953302E-001,    6.28429947410704E-001,    1.46218824861454E-003 
    9.87999999999998E-005,    3.16944126261354E+002,    1.45730167360475E-001,    6.09742588973396E-001,    1.46248254277528E-003 
    9.91999999999998E-005,    3.17322298792077E+002,    1.45885704619555E-001,    6.87100061444840E-001,    1.46284882232264E-003 
    9.95999999999998E-005,    3.17752050177002E+002,    1.46115990116392E-001,    6.80785785044902E-001,    1.46326464027323E-003 
    9.99999999999998E-005,    3.18009143746469E+002,    1.46071623138210E-001,    5.59455409345176E-001,    1.46351318598349E-003 
    1.00400000000000E-004,    3.18342425760897E+002,    1.46156572282094E-001,    7.57405106184546E-001,    1.46383515085850E-003 
    1.00800000000000E-004,    3.18655066829868E+002,    1.46012156640136E-001,    5.63579074598389E-001,    1.46413693371432E-003 
    1.01200000000000E-004,    3.18873743721533E+002,    1.46294106045179E-001,    6.39866440249029E-001,    1.46434787683329E-003 
    1.01600000000000E-004,    3.19051374822586E+002,    1.46591617427012E-001,    6.64741534646102E-001,    1.46451914169326E-003 
    1.02000000000000E-004,    3.19240689299792E+002,    1.46383720815872E-001,    6.97472987756839E-001,    1.46470158829874E-003 
    1.02400000000000E-004,    3.19556844129533E+002,    1.46274539851966E-001,    5.90985692905131E-001,    1.46500608332780E-003 
    1.02800000000000E-004,    3.19946074935304E+002,    1.46332275727588E-001,    5.95398631630898E-001,    1.46538063259957E-003 
    1.03200000000000E-004,    3.20323093332123E+002,    1.47113361933433E-001,    6.90274861427741E-001,    1.46574308705768E-003 
    1.03600000000000E-004,    3.20757363195072E+002,    1.47112093356266E-001,    5.80197813884987E-001,    1.46616016396776E-003 
    1.04000000000000E-004,    3.21076322002145E+002,    1.47134952967612E-001,    6.96546332981787E-001,    1.46646621098916E-003 
    1.04400000000000E-004,    3.21584161357146E+002,    1.47272779748770E-001,    5.80398570072402E-001,    1.46695299720250E-003 
    1.04800000000000E-004,    3.21989374005301E+002,    1.46817785187054E-001,    7.29776356230750E-001,    1.46734097581627E-003 
    1.05200000000000E-004,    3.22057888602045E+002,    1.47572512314341E-001,    5.82855219057231E-001,    1.46740653830139E-003 
    1.05600000000000E-004,    3.22164148509326E+002,    1.47049939379043E-001,    6.12141527254211E-001,    1.46750819795912E-003 
    1.06000000000000E-004,    3.22331935132505E+002,    1.47403660834748E-001,    6.23867948630694E-001,    1.46766866676866E-003 
    1.06400000000000E-004,    3.22519842080086E+002,    1.47697614197831E-001,    6.14837394755284E-001,    1.46784830006443E-003 
    1.06800000000000E-004,    3.22835680566742E+002,    1.47511866344859E-001,    5.65543794742677E-001,    1.46815004580867E-003 
    1.07200000000000E-004,    3.23016930538880E+002,    1.47564860257611E-001,    7.30904775387449E-001,    1.46832310308665E-003 
    1.07600000000000E-004,    3.23404071076751E+002,    1.47327140567233E-001,    6.78029281438666E-001,    1.46869248768857E-003 
    1.08000000000000E-004,    3.23846986089799E+002,    1.47639795672057E-001,    5.64985734682658E-001,    1.46911466051461E-003 
    1.08400000000000E-004,    3.24108710383647E+002,    1.47880753120589E-001,    9.32694408337296E-001,    1.46936391361561E-003 
    1.08800000000000E-004,    3.24448258271333E+002,    1.47918997567015E-001,    6.71240891958973E-001,    1.46968704515663E-003 
    1.09200000000000E-004,    3.24810235853062E+002,    1.47890529135357E-001,    5.98628062216590E-001,    1.47003122789364E-003 
    1.09600000000000E-004,    3.25087959969760E+002,    1.48505058988726E-001,    6.98052687865180E-001,    1.47029509369982E-003 
    1.10000000000000E-004,    3.25316790143390E+002,    1.48295937365263E-001,    6.31346992879562E-001,    1.47051237156711E-003 
    1.10400000000000E-004,    3.25513569402274E+002,    1.47936851012379E-001,    5.68217844045128E-001,    1.47069912004840E-003 
    1.10800000000000E-004,    3.25789825213187E+002,    1.47703045470672E-001,    5.96666845990439E-001,    1.47096114334954E-003 
    1.11200000000000E-004,    3.26052855839756E+002,    1.48635442398831E-001,    5.77404403803185E-001,    1.47121045974689E-003 
    1.11600000000000E-004,    3.26372022998661E+002,    1.48924339577681E-001,    6.13267845352052E-001,    1.47151277247326E-003 
    1.12000000000000E-004,    3.26658712546140E+002,    1.48616803069149E-001,    6.40355640163013E-001,    1.47178412360091E-003 
    1.12400000000000E-004,    3.26866687787576E+002,    1.49357940007043E-001,    6.27915923867669E-001,    1.47198085406126E-003 
    1.12800000000000E-004,    3.27163037547691E+002,    1.48817716112338E-001,    5.88021381303138E-001,    1.47226101004289E-003 
    1.13200000000000E-004,    3.27282597987250E+002,    1.49066829647504E-001,    5.76942299426174E-001,    1.47237398045032E-003 
    1.13600000000000E-004,    3.27536322366875E+002,    1.49656559395900E-001,    6.38791591889044E-001,    1.47261361187223E-003 
    1.14000000000000E-004,    3.27852706664591E+002,    1.49431910812306E-001,    6.88628162988694E-001,    1.47291221745037E-003 
    1.14400000000000E-004,    3.28210537069490E+002,    1.49793032652207E-001,    5.80606858265697E-001,    1.47324966592965E-003 
    1.14800000000000E-004,    3.28407393934043E+002,    1.49710046649515E-001,    6.89209140444049E-001,    1.47343518596695E-003 
    1.15200000000000E-004,    3.28674124517258E+002,    1.49591732387516E-001,    6.37600915342146E-001,    1.47368641564148E-003 
    1.15600000000000E-004,    3.28996236944735E+002,    1.49766116036165E-001,    7.19412558501086E-001,    1.47398959406133E-003 
    1.16000000000000E-004,    3.29256871026781E+002,    1.49782896930819E-001,    5.57841848420030E-001,    1.47423473628995E-003 
    1.16400000000000E-004,    3.29575319444415E+002,    1.49664372849461E-001,    7.02360581462592E-001,    1.47453404843007E-003 
    1.16800000000000E-004,    3.29696191556755E+002,    1.50957481162974E-001,    6.04774483377451E-001,    1.47464759724985E-003 
    1.17200000000000E-004,    3.30073625070622E+002,    1.50439475873437E-001,    8.13358319671435E-001,    1.47500195160679E-003 
    1.17600000000000E-004,    3.30393490520321E+002,    1.50640564507439E-001,    6.52029883490049E-001,    1.47530200754248E-003 
    1.18000000000000E-004,    3.30729101182122E+002,    1.51045888054659E-001,    5.97414566253566E-001,    1.47561658696481E-003 
    1.18400000000000E-004,    3.31082615431616E+002,    1.50700107235732E-001,    5.96752258893877E-001,    1.47594767542952E-003 
    1.18800000000000E-004,    3.31294223167439E+002,    1.50564028614482E-001,    8.16908052250153E-001,    1.47614572586659E-003 
    1.19200000000000E-004,    3.31567678972620E+002,    1.51218028002843E-001,    5.88529063623550E-001,    1.47640151392295E-003 
    1.19600000000000E-004,    3.31759231259673E+002,    1.51243560375997E-001,    7.63933210414546E-001,    1.47658059093799E-003 
    1.20000000000000E-004,    3.31956920046207E+002,    1.51711479696967E-001,    6.11325464887040E-001,    1.47676531916971E-003 
    1.20400000000000E-004,    3.32236696023778E+002,    1.51569599127893E-001,    5.79839664536268E-001,    1.47702660444923E-003 
    1.20800000000000E-004,    3.32634786178297E+002,    1.51299965149787E-001,    8.64332710513826E-001,    1.47739808493059E-003 
    1.21200000000000E-004,    3.33039114762019E+002,    1.52013985695515E-001,    6.51615035067135E-001,    1.47777502750048E-003 
    1.21600000000000E-004,    3.33471071958660E+002,    1.52432650083117E-001,    6.69788209795772E-001,    1.47817732812355E-003 
    1.22000000000000E-004,    3.33629546817081E+002,    1.52295890684294E-001,    7.53451467960709E-001,    1.47832481946660E-003 
    1.22400000000000E-004,    3.33795155216649E+002,    1.52394059432382E-001,    6.76591010655078E-001,    1.47847889081437E-003 
    1.22800000000000E-004,    3.34064732531227E+002,    1.52611015849139E-001,    6.06830793764102E-001,    1.47872955901200E-003 
    1.23200000000000E-004,    3.34301219862005E+002,    1.52837454585916E-001,    7.95476533380543E-001,    1.47894932672784E-003 
