TIME,002-nPart-Spec-001,003-TempTra-001,004-TempVib001,005-XiVibMean001,006-TempRot001,007-TempTotal001
3.55999999999999E-007,1.99790000000000E+004,7.64407269270080E+003,5.83705175771014E+003,6.84570863891263E+000,7.72004244527973E+003,6.61261060861182E+003
3.57999999999999E-007,1.99790000000000E+004,7.63598369700387E+003,5.84205799022707E+003,6.84662763490613E+000,7.71235593381988E+003,6.61209764105875E+003
3.59999999999999E-007,1.99790000000000E+004,7.62808792581271E+003,5.84279979269366E+003,6.84676368399789E+000,7.72126271188395E+003,6.61202170686478E+003
3.61999999999999E-007,1.99790000000000E+004,7.61202070415759E+003,5.84616882680127E+003,6.84738117454119E+000,7.73202506196010E+003,6.61167708291069E+003
3.63999999999999E-007,1.99790000000000E+004,7.59747754114528E+003,5.84956019726017E+003,6.84800209468984E+000,7.74041276208196E+003,6.61133058598622E+003
3.65999999999999E-007,1.99790000000000E+004,7.58904760280520E+003,5.85277815958930E+003,6.84859065056933E+000,7.74031700489414E+003,6.61100217839492E+003
3.67999999999999E-007,1.99790000000000E+004,7.59620356977194E+003,5.85633361525920E+003,6.84924023742381E+000,7.71550603957843E+003,6.61063975920484E+003
3.69999999999999E-007,1.99790000000000E+004,7.60354080815493E+003,5.85838460216881E+003,6.84961462402287E+000,7.69637965244793E+003,6.61043089238742E+003
3.71999999999999E-007,1.99790000000000E+004,7.60000650673386E+003,5.85986120340882E+003,6.84988401234689E+000,7.69583475891659E+003,6.61028061778666E+003
3.73999999999999E-007,1.99790000000000E+004,7.59495543761583E+003,5.86421625811971E+003,6.85067780945123E+000,7.68616804811342E+003,6.60983783863629E+003
3.75999999999999E-007,1.99790000000000E+004,7.57796544971036E+003,5.86876248328339E+003,6.85150528870612E+000,7.69365251643241E+003,6.60937633374029E+003
3.77999999999999E-007,1.99790000000000E+004,7.58858939220390E+003,5.87043856553457E+003,6.85181006099901E+000,7.67108019746660E+003,6.60920637389531E+003
3.79999999999999E-007,1.99790000000000E+004,7.57983912065747E+003,5.87577423852562E+003,6.85277920801047E+000,7.66307887271758E+003,6.60866597322601E+003
3.81999999999999E-007,1.99790000000000E+004,7.59020225866356E+003,5.87698665051963E+003,6.85299919794014E+000,7.64273350601576E+003,6.60854331315156E+003
3.83999999999999E-007,1.99790000000000E+004,7.58934589392709E+003,5.88096200566519E+003,6.85371993015047E+000,7.62827720122598E+003,6.60814149925036E+003
3.85999999999999E-007,1.99790000000000E+004,7.59335585825153E+003,5.88345217291408E+003,6.85417093865326E+000,7.61240205252699E+003,6.60789008254775E+003
3.87999999999999E-007,1.99790000000000E+004,7.60090481362276E+003,5.88351203102235E+003,6.85418177555194E+000,7.60084160260241E+003,6.60788404197555E+003
3.89999999999999E-007,1.99790000000000E+004,7.59201579965203E+003,5.88828952531313E+003,6.85504605056689E+000,7.59525767723988E+003,6.60740230568589E+003
3.91999999999999E-007,1.99790000000000E+004,7.58788253836224E+003,5.89070795302420E+003,6.85548306292935E+000,7.59188120899639E+003,6.60715874822780E+003
3.93999999999999E-007,1.99790000000000E+004,7.56416243300003E+003,5.89356876381465E+003,6.85599958587343E+000,7.61613316142381E+003,6.60687089760108E+003
3.95999999999999E-007,1.99790000000000E+004,7.56471951275529E+003,5.89673979863854E+003,6.85657157819918E+000,7.60274078719860E+003,6.60655216420844E+003
3.97999999999999E-007,1.99790000000000E+004,7.55480744086878E+003,5.90047043867051E+003,6.85724378387278E+000,7.60283603252272E+003,6.60617762887607E+003
3.99999999999999E-007,1.99790000000000E+004,7.54832325171127E+003,5.90314665935063E+003,6.85772551455301E+000,7.60196467573644E+003,6.60590924224448E+003
4.01999999999999E-007,1.99790000000000E+004,7.55643690325897E+003,5.90565824262319E+003,6.85817724226773E+000,7.57984847240259E+003,6.60565759934378E+003
4.03999999999999E-007,1.99790000000000E+004,7.53138686977455E+003,5.90983858233909E+003,6.85892832076667E+000,7.60086939479499E+003,6.60523923441800E+003
4.05999999999999E-007,1.99790000000000E+004,7.52576683156855E+003,5.91196221070759E+003,6.85930949490263E+000,7.60088980597554E+003,6.60502693396585E+003
4.07999999999999E-007,1.99790000000000E+004,7.52883000892481E+003,5.91449251344389E+003,6.85976333300777E+000,7.58627486075301E+003,6.60477417853213E+003
4.09999999999999E-007,1.99790000000000E+004,7.52511115127903E+003,5.91880640190043E+003,6.86053624893808E+000,7.57476964254176E+003,6.60434376368257E+003
4.11999999999999E-007,1.99790000000000E+004,7.52542200123673E+003,5.92145134984810E+003,6.86100962658684E+000,7.56382893044620E+003,6.60408017911851E+003
4.13999999999999E-007,1.99790000000000E+004,7.52558321555333E+003,5.92329345920156E+003,6.86133908557151E+000,7.55629200511224E+003,6.60389674544407E+003
4.15999999999999E-007,1.99790000000000E+004,7.51990352924959E+003,5.92329751784635E+003,6.86133981124568E+000,7.56479548371446E+003,6.60389634516366E+003
4.17999999999999E-007,1.99790000000000E+004,7.51809217039696E+003,5.92526635631280E+003,6.86169172546247E+000,7.55971548710678E+003,6.60370041867895E+003
4.19999999999999E-007,1.99790000000000E+004,7.51294755214772E+003,5.92698808681383E+003,6.86199929368870E+000,7.56061393707935E+003,6.60352919070705E+003
4.21999999999999E-007,1.99790000000000E+004,7.50372282447698E+003,5.92972918138774E+003,6.86248861889768E+000,7.56359554632907E+003,6.60325679568802E+003
4.23999999999999E-007,1.99790000000000E+004,7.50602148981665E+003,5.93220549770598E+003,6.86293031736674E+000,7.55034059501861E+003,6.60301093599702E+003
4.25999999999999E-007,1.99790000000000E+004,7.49200675744902E+003,5.93587260752248E+003,6.86358378985173E+000,7.55683968040624E+003,6.60264722939633E+003
4.27999999999999E-007,1.99790000000000E+004,7.48822509239488E+003,5.93862780151549E+003,6.86407426890191E+000,7.55160053175893E+003,6.60237426454685E+003
4.29999999999999E-007,1.99790000000000E+004,7.47540144415842E+003,5.94159320753972E+003,6.86460169919693E+000,7.55909171561070E+003,6.60208075905428E+003
4.31999999999999E-007,1.99790000000000E+004,7.49784895655401E+003,5.94468907000378E+003,6.86515181270267E+000,7.51315938089789E+003,6.60177466018495E+003
4.33999999999999E-007,1.99790000000000E+004,7.50319170487966E+003,5.94420498688003E+003,6.86506582945474E+000,7.50706247248418E+003,6.60182250349231E+003
4.35999999999999E-007,1.99790000000000E+004,7.48892755287912E+003,5.94839039760111E+003,6.86580881719837E+000,7.51188234831522E+003,6.60140912448565E+003
4.37999999999999E-007,1.99790000000000E+004,7.47987707582186E+003,5.95072832425544E+003,6.86622342102876E+000,7.51619858845190E+003,6.60117847248154E+003
4.39999999999999E-007,1.99790000000000E+004,7.47163582234499E+003,5.95310114052977E+003,6.86664390373378E+000,7.51916275907212E+003,6.60094456996911E+003
4.41999999999999E-007,1.99790000000000E+004,7.46135987662135E+003,5.95773983100922E+003,6.86746502208908E+000,7.51620453190455E+003,6.60048784201488E+003
4.43999999999999E-007,1.99790000000000E+004,7.45265118009941E+003,5.96219291901797E+003,6.86825217258460E+000,7.51163030855591E+003,6.60005007373931E+003
4.45999999999999E-007,1.99790000000000E+004,7.45539975678274E+003,5.96518651467713E+003,6.86878072387017E+000,7.49565060284821E+003,6.59975615395875E+003
4.47999999999999E-007,1.99790000000000E+004,7.46045959346440E+003,5.96646361649940E+003,6.86900606032512E+000,7.48300253059263E+003,6.59963085231389E+003
4.49999999999999E-007,1.99790000000000E+004,7.45872801943769E+003,5.97109026909361E+003,6.86982165587209E+000,7.46727464512388E+003,6.59917738103472E+003
4.51999999999999E-007,1.99790000000000E+004,7.45549203635534E+003,5.97310569454407E+003,6.87017657308053E+000,7.46414585584529E+003,6.59898006989957E+003
4.53999999999999E-007,1.99790000000000E+004,7.45813266375358E+003,5.97568721351231E+003,6.87063085557619E+000,7.44995984342303E+003,6.59872753045309E+003
4.55999999999999E-007,1.99790000000000E+004,7.46128850161163E+003,5.97954721479425E+003,6.87130944087280E+000,7.42993695304568E+003,6.59835033618057E+003
4.57999999999999E-007,1.99790000000000E+004,7.44055646194069E+003,5.98161721567246E+003,6.87167301119075E+000,7.45283580037932E+003,6.59814825567996E+003
4.59999999999999E-007,1.99790000000000E+004,7.44526653585304E+003,5.98398399459761E+003,6.87208842135435E+000,7.43639592901228E+003,6.59791738474028E+003
4.61999999999999E-007,1.99790000000000E+004,7.44997176529411E+003,5.98602308167112E+003,6.87244607190877E+000,7.42126123816164E+003,6.59771862611611E+003
4.63999999999999E-007,1.99790000000000E+004,7.43299063894755E+003,5.98846811605363E+003,6.87287462699757E+000,7.43704804755734E+003,6.59748047901140E+003
4.65999999999999E-007,1.99790000000000E+004,7.42704603799691E+003,5.99066343794357E+003,6.87325913735793E+000,7.43726915239689E+003,6.59726682676418E+003
4.67999999999999E-007,1.99790000000000E+004,7.42724057109578E+003,5.99173348445836E+003,6.87344646122298E+000,7.43273880126953E+003,6.59716274352070E+003
4.69999999999999E-007,1.99790000000000E+004,7.42541383979959E+003,5.99123007445464E+003,6.87335834127544E+000,7.43747295697554E+003,6.59721170612699E+003
4.71999999999999E-007,1.99790000000000E+004,7.41878763753138E+003,5.99313740742638E+003,6.87369213995576E+000,7.43985711847884E+003,6.59702624233149E+003
4.73999999999999E-007,1.99790000000000E+004,7.41317706237157E+003,5.99157946763150E+003,6.87341950263815E+000,7.45444411691102E+003,6.59717771851294E+003
4.75999999999999E-007,1.99790000000000E+004,7.41058606410945E+003,5.99543821726788E+003,6.87409453834999E+000,7.44304565309494E+003,6.59680267407901E+003
4.77999999999999E-007,1.99790000000000E+004,7.39528200064861E+003,5.99867843311881E+003,6.87466074831493E+000,7.45316672951650E+003,6.59648812603085E+003
4.79999999999999E-007,1.99790000000000E+004,7.39397280207938E+003,5.99987028499383E+003,6.87486887531403E+000,7.45040937516052E+003,6.59637251217339E+003
4.81999999999999E-007,1.99790000000000E+004,7.39793437675728E+003,6.00109499256481E+003,6.87508265991785E+000,7.43961567423781E+003,6.59625375636682E+003
4.83999999999999E-007,1.99790000000000E+004,7.40174665013065E+003,6.00486026452504E+003,6.87573941848265E+000,7.41898210726299E+003,6.59588896555640E+003
4.85999999999999E-007,1.99790000000000E+004,7.40523896107344E+003,6.00869514086301E+003,6.87640753358539E+000,7.39855260926565E+003,6.59551791346726E+003
4.87999999999999E-007,1.99790000000000E+004,7.38986444415896E+003,6.00945241403685E+003,6.87653937285000E+000,7.41861457283498E+003,6.59544469591926E+003
4.89999999999999E-007,1.99790000000000E+004,7.37267985018135E+003,6.01033912208688E+003,6.87669370724551E+000,7.44087892163211E+003,6.59535898995929E+003
4.91999999999999E-007,1.99790000000000E+004,7.36795909341743E+003,6.01203693327313E+003,6.87698909899948E+000,7.44123442386343E+003,6.59519495454276E+003
4.93999999999999E-007,1.99790000000000E+004,7.36034751686351E+003,6.01385435943987E+003,6.87730513049783E+000,7.44545231524718E+003,6.59501947291004E+003
4.95999999999999E-007,1.99790000000000E+004,7.36518664944301E+003,6.01424536062834E+003,6.87737309839228E+000,7.43664468700208E+003,6.59498172901986E+003
4.97999999999999E-007,1.99790000000000E+004,7.35394632374968E+003,6.01741978225787E+003,6.87792460628655E+000,7.44093002963889E+003,6.59467551897205E+003
4.99999999999999E-007,1.99790000000000E+004,7.35761189483416E+003,6.02005059397332E+003,6.87838126154761E+000,7.42500985910757E+003,6.59442199043093E+003
5.01999999999999E-007,1.99790000000000E+004,7.35281052479129E+003,6.02118455724118E+003,6.87857798034833E+000,7.42771977142200E+003,6.59431278372375E+003
5.03999999999999E-007,1.99790000000000E+004,7.33891650152566E+003,6.02426858429208E+003,6.87911264694346E+000,7.43634344909535E+003,6.59401597893849E+003
5.05999999999999E-007,1.99790000000000E+004,7.33397290651535E+003,6.02607542669122E+003,6.87942565694986E+000,7.43660099687385E+003,6.59384223416240E+003
5.07999999999999E-007,1.99790000000000E+004,7.33801962080775E+003,6.02975266931479E+003,6.88006215026274E+000,7.41596331744685E+003,6.59348895840439E+003
5.09999999999999E-007,1.99790000000000E+004,7.33326383675964E+003,6.03213986110651E+003,6.88047496371316E+000,7.41363990157247E+003,6.59325985237391E+003
5.11999999999999E-007,1.99790000000000E+004,7.33785640924047E+003,6.03282050780288E+003,6.88059261141274E+000,7.40405456454902E+003,6.59319455946506E+003
5.13999999999999E-007,1.99790000000000E+004,7.33354373115449E+003,6.03472513501143E+003,6.88092168962563E+000,7.40297817500097E+003,6.59301194488074E+003
5.15999999999999E-007,1.99790000000000E+004,7.34610704339798E+003,6.03459477980763E+003,6.88089917321808E+000,7.38464962387383E+003,6.59302443922762E+003
5.18000000000000E-007,1.99790000000000E+004,7.35046956122906E+003,6.03635738205817E+003,6.88120355323696E+000,7.37112302316204E+003,6.59285553395786E+003
5.20000000000000E-007,1.99790000000000E+004,7.34120530815464E+003,6.04016864278947E+003,6.88186114850219E+000,7.36992036778693E+003,6.59249065396847E+003
5.22000000000000E-007,1.99790000000000E+004,7.33984290405114E+003,6.04070202786370E+003,6.88195311742888E+000,7.36985086117378E+003,6.59243962776774E+003
5.24000000000000E-007,1.99790000000000E+004,7.34323489425837E+003,6.04539037001814E+003,6.88276085731750E+000,7.34618884412961E+003,6.59199150075990E+003
5.26000000000000E-007,1.99790000000000E+004,7.35560477026230E+003,6.04530046321315E+003,6.88274537848078E+000,7.32799024314738E+003,6.59200009146408E+003
5.28000000000000E-007,1.99790000000000E+004,7.35099225208615E+003,6.04920195286410E+003,6.88341668728845E+000,7.31945210164692E+003,6.59162770169161E+003
5.30000000000000E-007,1.99790000000000E+004,7.34502136761104E+003,6.05152334123114E+003,6.88381573542480E+000,7.31921143852027E+003,6.59140635663272E+003
5.32000000000000E-007,1.99790000000000E+004,7.34522571503566E+003,6.05585167883128E+003,6.88455902160504E+000,7.30175658663606E+003,6.59099411976332E+003
5.34000000000000E-007,1.99790000000000E+004,7.33429730233680E+003,6.05988394703673E+003,6.88525057894278E+000,7.30217361831760E+003,6.59061061254243E+003
5.36000000000000E-007,1.99790000000000E+004,7.34172089050156E+003,6.06288508938236E+003,6.88576473833366E+000,7.27914779310535E+003,6.59032551486755E+003
5.38000000000000E-007,1.99790000000000E+004,7.32276502235273E+003,6.06618014755604E+003,6.88632870820443E+000,7.29452651149055E+003,6.59001282163995E+003
5.40000000000000E-007,1.99790000000000E+004,7.31868370269198E+003,6.06965557153628E+003,6.88692293325225E+000,7.28687866166089E+003,6.58968338768576E+003
5.42000000000000E-007,1.99790000000000E+004,7.32734362558660E+003,6.06885235560775E+003,6.88678565617192E+000,7.27707120186473E+003,6.58975949413561E+003
5.44000000000000E-007,1.99790000000000E+004,7.32171078502875E+003,6.07240943105426E+003,6.88739333769913E+000,7.27142699656205E+003,6.58942262464045E+003
5.46000000000000E-007,1.99790000000000E+004,7.31029908170218E+003,6.07511121843560E+003,6.88785446284654E+000,7.27783973749715E+003,6.58916702615278E+003
5.48000000000000E-007,1.99790000000000E+004,7.30732719728961E+003,6.07356255554312E+003,6.88759019274962E+000,7.28843355190318E+003,6.58931350409945E+003
5.50000000000000E-007,1.99790000000000E+004,7.30404070798184E+003,6.07346553460563E+003,6.88757363254255E+000,7.29374769749705E+003,6.58932268388327E+003
5.52000000000000E-007,1.99790000000000E+004,7.30002531752775E+003,6.07618153184540E+003,6.88803703241389E+000,7.28900962095784E+003,6.58906583045983E+003
5.54000000000000E-007,1.99790000000000E+004,7.31441122608818E+003,6.07893256595759E+003,6.88850601856080E+000,7.25653068103625E+003,6.58880590084806E+003
5.56000000000000E-007,1.99790000000000E+004,7.31340831749862E+003,6.08011300577015E+003,6.88870713485055E+000,7.25335789491412E+003,6.58869443896477E+003
5.58000000000000E-007,1.99790000000000E+004,7.30841015937257E+003,6.08200189537643E+003,6.88902880189247E+000,7.25337095171379E+003,6.58851617883956E+003
5.60000000000000E-007,1.99790000000000E+004,7.30194118244460E+003,6.08286239249590E+003,6.88917527814787E+000,7.25966492313710E+003,6.58843500712261E+003
5.62000000000001E-007,1.99790000000000E+004,7.30117273148663E+003,6.08540987774882E+003,6.88960869295240E+000,7.25072380008457E+003,6.58819483562791E+003
5.64000000000001E-007,1.99790000000000E+004,7.28722609195682E+003,6.08776700243727E+003,6.89000942107041E+000,7.26230416180184E+003,6.58797279510453E+003
5.66000000000001E-007,1.99790000000000E+004,7.27676025495486E+003,6.08969909222193E+003,6.89033767551172E+000,7.27034739200321E+003,6.58779092521998E+003
5.68000000000001E-007,1.99790000000000E+004,7.25223334335428E+003,6.09238392716855E+003,6.89079349759947E+000,7.29649951424667E+003,6.58753838628031E+003
5.70000000000001E-007,1.99790000000000E+004,7.24684190884189E+003,6.09396647652393E+003,6.89106200280529E+000,7.29831602884622E+003,6.58738963756828E+003
5.72000000000001E-007,1.99790000000000E+004,7.24795130058276E+003,6.09306691149708E+003,6.89090939286238E+000,7.30021633084401E+003,6.58747417773021E+003
5.74000000000001E-007,1.99790000000000E+004,7.24399180307658E+003,6.09518373864449E+003,6.89126844305485E+000,7.29776792206551E+003,6.58727527523375E+003
5.76000000000001E-007,1.99790000000000E+004,7.25006036401278E+003,6.09858072310185E+003,6.89184414640450E+000,7.27520483240054E+003,6.58695637534130E+003
5.78000000000001E-007,1.99790000000000E+004,7.25712628427728E+003,6.10039120079508E+003,6.89215073370451E+000,7.25743203939552E+003,6.58678655998388E+003
5.80000000000001E-007,1.99790000000000E+004,7.26006821835349E+003,6.10157024170966E+003,6.89235030235420E+000,7.24834724279096E+003,6.58667602697669E+003
5.82000000000001E-007,1.99790000000000E+004,7.26580471680701E+003,6.10400686429774E+003,6.89276250698947E+000,7.23008738424428E+003,6.58644772646487E+003
